Recording,Recorder,Date,Time,Path,Municipio,Vereda,Latitud,Longitud,Elevacion,Habitat
G36_20180617_083200,G36,2018/06/17,08:32:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_083200.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_084800,G36,2018/06/17,08:48:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_084800.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_090400,G36,2018/06/17,09:04:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_090400.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_092000,G36,2018/06/17,09:20:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_092000.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_093600,G36,2018/06/17,09:36:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_093600.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_095200,G36,2018/06/17,09:52:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_095200.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_100800,G36,2018/06/17,10:08:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_100800.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_102400,G36,2018/06/17,10:24:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_102400.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_104000,G36,2018/06/17,10:40:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_104000.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_105600,G36,2018/06/17,10:56:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_105600.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_111200,G36,2018/06/17,11:12:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_111200.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_112800,G36,2018/06/17,11:28:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_112800.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_114400,G36,2018/06/17,11:44:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_114400.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_120000,G36,2018/06/17,12:00:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_120000.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_121600,G36,2018/06/17,12:16:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_121600.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_123200,G36,2018/06/17,12:32:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_123200.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_124800,G36,2018/06/17,12:48:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_124800.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_130400,G36,2018/06/17,13:04:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_130400.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_132000,G36,2018/06/17,13:20:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_132000.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_133600,G36,2018/06/17,13:36:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_133600.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_135200,G36,2018/06/17,13:52:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_135200.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_140800,G36,2018/06/17,14:08:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_140800.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_142400,G36,2018/06/17,14:24:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_142400.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_144000,G36,2018/06/17,14:40:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_144000.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_145600,G36,2018/06/17,14:56:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_145600.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_151200,G36,2018/06/17,15:12:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_151200.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_152800,G36,2018/06/17,15:28:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_152800.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_154400,G36,2018/06/17,15:44:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_154400.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_160000,G36,2018/06/17,16:00:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_160000.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_161600,G36,2018/06/17,16:16:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_161600.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_163200,G36,2018/06/17,16:32:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_163200.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_164800,G36,2018/06/17,16:48:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_164800.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_200000,G36,2018/06/17,20:00:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_200000.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_201600,G36,2018/06/17,20:16:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_201600.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_203200,G36,2018/06/17,20:32:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_203200.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_204800,G36,2018/06/17,20:48:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_204800.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_210400,G36,2018/06/17,21:04:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_210400.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_212000,G36,2018/06/17,21:20:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_212000.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_213600,G36,2018/06/17,21:36:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_213600.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_215200,G36,2018/06/17,21:52:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_215200.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_220800,G36,2018/06/17,22:08:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_220800.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_222400,G36,2018/06/17,22:24:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_222400.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_224000,G36,2018/06/17,22:40:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_224000.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_225600,G36,2018/06/17,22:56:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_225600.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_231200,G36,2018/06/17,23:12:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_231200.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_232800,G36,2018/06/17,23:28:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_232800.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180617_234400,G36,2018/06/17,23:44:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180617_234400.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180618_000000,G36,2018/06/18,00:00:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180618_000000.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180618_001600,G36,2018/06/18,00:16:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180618_001600.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180618_003200,G36,2018/06/18,00:32:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180618_003200.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180618_004800,G36,2018/06/18,00:48:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180618_004800.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180618_010400,G36,2018/06/18,01:04:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180618_010400.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180618_012000,G36,2018/06/18,01:20:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180618_012000.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180618_013600,G36,2018/06/18,01:36:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180618_013600.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180618_015200,G36,2018/06/18,01:52:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180618_015200.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180618_020800,G36,2018/06/18,02:08:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180618_020800.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180618_022400,G36,2018/06/18,02:24:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180618_022400.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180618_024000,G36,2018/06/18,02:40:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180618_024000.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180618_025600,G36,2018/06/18,02:56:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180618_025600.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180618_031200,G36,2018/06/18,03:12:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180618_031200.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180618_032800,G36,2018/06/18,03:28:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180618_032800.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180618_034400,G36,2018/06/18,03:44:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180618_034400.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180618_040000,G36,2018/06/18,04:00:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180618_040000.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180618_041600,G36,2018/06/18,04:16:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180618_041600.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180618_043200,G36,2018/06/18,04:32:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180618_043200.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180618_044800,G36,2018/06/18,04:48:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180618_044800.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180618_080000,G36,2018/06/18,08:00:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180618_080000.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180618_081600,G36,2018/06/18,08:16:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180618_081600.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180618_083200,G36,2018/06/18,08:32:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180618_083200.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180618_084800,G36,2018/06/18,08:48:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180618_084800.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180618_090400,G36,2018/06/18,09:04:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180618_090400.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180618_092000,G36,2018/06/18,09:20:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180618_092000.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180618_093600,G36,2018/06/18,09:36:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180618_093600.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180618_095200,G36,2018/06/18,09:52:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180618_095200.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180618_100800,G36,2018/06/18,10:08:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180618_100800.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180618_102400,G36,2018/06/18,10:24:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180618_102400.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180618_104000,G36,2018/06/18,10:40:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180618_104000.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180618_105600,G36,2018/06/18,10:56:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180618_105600.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180618_111200,G36,2018/06/18,11:12:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180618_111200.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180612_171500,G36,2018/06/12,17:15:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180612_171500.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180612_170000,G36,2018/06/12,17:00:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180612_170000.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180612_174500,G36,2018/06/12,17:45:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180612_174500.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180612_173000,G36,2018/06/12,17:30:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180612_173000.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180612_181500,G36,2018/06/12,18:15:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180612_181500.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180612_180000,G36,2018/06/12,18:00:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180612_180000.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180612_184500,G36,2018/06/12,18:45:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180612_184500.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180612_183000,G36,2018/06/12,18:30:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180612_183000.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180612_190000,G36,2018/06/12,19:00:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180612_190000.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180612_193000,G36,2018/06/12,19:30:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180612_193000.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180612_191500,G36,2018/06/12,19:15:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180612_191500.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180613_050000,G36,2018/06/13,05:00:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180613_050000.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180612_194500,G36,2018/06/12,19:45:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180612_194500.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180613_053000,G36,2018/06/13,05:30:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180613_053000.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180613_051500,G36,2018/06/13,05:15:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180613_051500.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180613_054500,G36,2018/06/13,05:45:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180613_054500.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180613_060000,G36,2018/06/13,06:00:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180613_060000.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180613_063000,G36,2018/06/13,06:30:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180613_063000.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180613_061500,G36,2018/06/13,06:15:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180613_061500.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180613_064500,G36,2018/06/13,06:45:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180613_064500.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180613_070000,G36,2018/06/13,07:00:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180613_070000.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180613_071500,G36,2018/06/13,07:15:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180613_071500.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180613_073000,G36,2018/06/13,07:30:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180613_073000.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180613_074500,G36,2018/06/13,07:45:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180613_074500.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180613_170000,G36,2018/06/13,17:00:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180613_170000.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180613_173000,G36,2018/06/13,17:30:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180613_173000.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180613_171500,G36,2018/06/13,17:15:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180613_171500.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180613_174500,G36,2018/06/13,17:45:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180613_174500.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180613_180000,G36,2018/06/13,18:00:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180613_180000.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180613_181500,G36,2018/06/13,18:15:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180613_181500.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180613_184500,G36,2018/06/13,18:45:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180613_184500.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180613_183000,G36,2018/06/13,18:30:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180613_183000.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180613_190000,G36,2018/06/13,19:00:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180613_190000.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180613_191500,G36,2018/06/13,19:15:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180613_191500.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180613_194500,G36,2018/06/13,19:45:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180613_194500.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
G36_20180613_193000,G36,2018/06/13,19:30:00,/content/drive/MyDrive/Jaguas_2018/G36_m/G36_20180613_193000.wav,Alejandria,El Cerro,6.3744,-74.9979,1255,Non- forest
